clock,description,player_name,event_type,success,x,y,team_id,period_id,jersey_number,event_subtype,person_id,person_image,home_score,away_score,event_id,club,date,match_set
PT24M49S,Auszeit eines Teams,,timeOut,,89.43,90.17,fe848316-3952-11ef-8185-af5c55c3771d,2,,team,,,23,29,7761ce30-736e-11ef-88c1-bfd35dd2b874,SC Magdeburg,2024-09-15T15:00:00,Handball Sport Verein Hamburg vs SC Magdeburg
PT10M40S,Zwei-Minuten Strafe,Vladimir Vranjes,suspension,True,24.13,23.25,fe73c376-3952-11ef-8a18-af5c55c3771d,1,14.0,twoMinutes,0e9b588b-3956-11ef-9c18-63392ed267d4,https://images.dc.prod.cloud.atriumsports.com/h1s44/2573d9a12b064b939937f6a0c1f32dc9,6,6,2e318d00-7372-11ef-8995-dfba5c12e8e9,HSG Wetzlar,2024-09-15T16:30:00,HSG Wetzlar vs TSV Hannover-Burgdorf
PT21M9S,Auszeit eines Teams,,timeOut,,78.93,47.79,fe73c376-3952-11ef-8a18-af5c55c3771d,1,,team,,,11,12,59e296f1-7373-11ef-8995-dfba5c12e8e9,HSG Wetzlar,2024-09-15T16:30:00,HSG Wetzlar vs TSV Hannover-Burgdorf
PT23M56S,Auszeit eines Teams,,timeOut,,19.76,51.11,fea93a14-3952-11ef-a7e0-af5c55c3771d,1,,team,,,14,12,0df1dd91-7374-11ef-8995-dfba5c12e8e9,TSV Hannover-Burgdorf,2024-09-15T16:30:00,HSG Wetzlar vs TSV Hannover-Burgdorf
PT27M41S,Zwei-Minuten Strafe,Marian Michalczik,suspension,False,89.16,12.18,fea93a14-3952-11ef-a7e0-af5c55c3771d,1,22.0,twoMinutes,475802bc-3953-11ef-b101-855e48b08f9c,https://images.dc.prod.cloud.atriumsports.com/h1s44/d4bc1da029ec46fab6923ad6a2b42f92,15,12,ebe811f0-7374-11ef-8995-dfba5c12e8e9,TSV Hannover-Burgdorf,2024-09-15T16:30:00,HSG Wetzlar vs TSV Hannover-Burgdorf
PT29M3S,Zwei-Minuten Strafe,Justin Müller,suspension,True,18.09,30.81,fe73c376-3952-11ef-8a18-af5c55c3771d,1,25.0,twoMinutes,52d2dd1d-3953-11ef-be63-a9530db97767,https://images.dc.prod.cloud.atriumsports.com/h1s44/0c5ff1666e1b4ac8b903509b874d69b1,16,12,465ea3b0-7375-11ef-8995-dfba5c12e8e9,HSG Wetzlar,2024-09-15T16:30:00,HSG Wetzlar vs TSV Hannover-Burgdorf
PT5M51S,Zwei-Minuten Strafe,Marian Michalczik,suspension,True,,,fea93a14-3952-11ef-a7e0-af5c55c3771d,1,22.0,twoMinutes,475802bc-3953-11ef-b101-855e48b08f9c,https://images.dc.prod.cloud.atriumsports.com/h1s44/d4bc1da029ec46fab6923ad6a2b42f92,2,3,7c9464fa-0b29-1635-9a5c-072927b9dfda,TSV Hannover-Burgdorf,2024-09-15T16:30:00,HSG Wetzlar vs TSV Hannover-Burgdorf
PT8M2S,Zwei-Minuten Strafe,Rasmus Meyer Ejlersen,suspension,True,,,fe73c376-3952-11ef-8a18-af5c55c3771d,1,5.0,twoMinutes,0e635ed2-3956-11ef-8f66-63392ed267d4,https://images.dc.prod.cloud.atriumsports.com/h1s44/f3882d537eb24d3bbec567e6b6c2cd01,4,3,656d7508-38a7-1620-93cf-0ae1ee4f84fa,HSG Wetzlar,2024-09-15T16:30:00,HSG Wetzlar vs TSV Hannover-Burgdorf
PT18M35S,Zwei-Minuten Strafe,Rasmus Meyer Ejlersen,suspension,True,,,fe73c376-3952-11ef-8a18-af5c55c3771d,1,5.0,twoMinutes,0e635ed2-3956-11ef-8f66-63392ed267d4,https://images.dc.prod.cloud.atriumsports.com/h1s44/f3882d537eb24d3bbec567e6b6c2cd01,10,10,dbb0ccf8-5fd2-1053-afa2-714ec0a17b1b,HSG Wetzlar,2024-09-15T16:30:00,HSG Wetzlar vs TSV Hannover-Burgdorf
PT4M0S,Zwei-Minuten Strafe,Vladimir Vranjes,suspension,,80.33,43.91,fe73c376-3952-11ef-8a18-af5c55c3771d,2,14.0,twoMinutes,0e9b588b-3956-11ef-9c18-63392ed267d4,https://images.dc.prod.cloud.atriumsports.com/h1s44/2573d9a12b064b939937f6a0c1f32dc9,17,16,5124ca10-7378-11ef-8995-dfba5c12e8e9,HSG Wetzlar,2024-09-15T16:30:00,HSG Wetzlar vs TSV Hannover-Burgdorf
PT6M18S,Zwei-Minuten Strafe,Lukas Stutzke,suspension,False,16.7,76.01,fea93a14-3952-11ef-a7e0-af5c55c3771d,2,39.0,twoMinutes,0deb05cf-3954-11ef-a6df-a3c22717a414,https://images.dc.prod.cloud.atriumsports.com/h1s44/bf7bbf11c6e04dbbbef97c738e46be09,17,17,c2f60eb0-7378-11ef-8995-dfba5c12e8e9,TSV Hannover-Burgdorf,2024-09-15T16:30:00,HSG Wetzlar vs TSV Hannover-Burgdorf
PT13M33S,Auszeit eines Teams,,timeOut,,18.18,30.44,fe73c376-3952-11ef-8a18-af5c55c3771d,2,,team,,,20,23,04dcfa91-737a-11ef-8995-dfba5c12e8e9,HSG Wetzlar,2024-09-15T16:30:00,HSG Wetzlar vs TSV Hannover-Burgdorf
PT18M36S,Auszeit eines Teams,,timeOut,,18.27,70.3,fe73c376-3952-11ef-8a18-af5c55c3771d,2,,team,,,20,27,62132c11-737b-11ef-8995-dfba5c12e8e9,HSG Wetzlar,2024-09-15T16:30:00,HSG Wetzlar vs TSV Hannover-Burgdorf
PT11M13S,Auszeit eines Teams,,timeOut,True,19.58,24.95,febb3114-3952-11ef-b6f7-af5c55c3771d,1,,team,,,3,8,d92c1151-7370-11ef-8b56-9328ec7080bc,TVB Stuttgart,2024-09-15T16:30:00,TVB Stuttgart vs SG Flensburg-Handewitt
PT21M8S,Zwei-Minuten Strafe,Lukas Jørgensen,suspension,True,19.22,24.58,fe88f93b-3952-11ef-aa5d-af5c55c3771d,1,25.0,twoMinutes,0ef30fc3-3956-11ef-b635-63392ed267d4,https://images.dc.prod.cloud.atriumsports.com/h1s44/70c202e5b2804c80ab7f484efc0f2911,7,13,723ab210-7372-11ef-8b56-9328ec7080bc,SG Flensburg-Handewitt,2024-09-15T16:30:00,TVB Stuttgart vs SG Flensburg-Handewitt
PT26M9S,Auszeit eines Teams,,timeOut,,21.96,46.74,febb3114-3952-11ef-b6f7-af5c55c3771d,1,,team,,,7,18,5db65b40-7373-11ef-8b56-9328ec7080bc,TVB Stuttgart,2024-09-15T16:30:00,TVB Stuttgart vs SG Flensburg-Handewitt
PT29M32S,Auszeit eines Teams,,timeOut,False,70.46,46.37,fe88f93b-3952-11ef-aa5d-af5c55c3771d,1,,team,,,8,20,23afa950-7374-11ef-8b56-9328ec7080bc,SG Flensburg-Handewitt,2024-09-15T16:30:00,TVB Stuttgart vs SG Flensburg-Handewitt
PT30M0S,Zwei-Minuten Strafe,Patrick Zieker,suspension,,21.25,59.03,febb3114-3952-11ef-b6f7-af5c55c3771d,1,25.0,twoMinutes,46bbefc6-3953-11ef-bb77-855e48b08f9c,https://images.dc.prod.cloud.atriumsports.com/h1s44/2017f28ff225424598d73cc4902d7149,8,21,66266e90-7374-11ef-8b56-9328ec7080bc,TVB Stuttgart,2024-09-15T16:30:00,TVB Stuttgart vs SG Flensburg-Handewitt
PT1M0S,Zwei-Minuten Strafe,Miljan Vujovic,suspension,False,21.25,59.03,febb3114-3952-11ef-b6f7-af5c55c3771d,2,16.0,twoMinutes,eafee578-3955-11ef-a42e-a32b26a416b7,https://images.dc.prod.cloud.atriumsports.com/h1s44/67c40fca46f64381ae77091d49bdf383,8,21,0fb38360-7377-11ef-8b56-9328ec7080bc,TVB Stuttgart,2024-09-15T16:30:00,TVB Stuttgart vs SG Flensburg-Handewitt
PT11M32S,Auszeit eines Teams,,timeOut,True,73.72,55.49,fe88f93b-3952-11ef-aa5d-af5c55c3771d,2,,team,,,16,27,e13dfae0-7378-11ef-8b56-9328ec7080bc,SG Flensburg-Handewitt,2024-09-15T16:30:00,TVB Stuttgart vs SG Flensburg-Handewitt
PT17M49S,Zwei-Minuten Strafe,Niclas Kirkeløkke,suspension,True,19.84,21.6,fe88f93b-3952-11ef-aa5d-af5c55c3771d,2,5.0,twoMinutes,cee38a32-3954-11ef-a573-0d6c0b831129,https://images.dc.prod.cloud.atriumsports.com/h1s44/8505234e63f94aacba303a4a23f16db7,19,30,f31e21d0-7379-11ef-8b56-9328ec7080bc,SG Flensburg-Handewitt,2024-09-15T16:30:00,TVB Stuttgart vs SG Flensburg-Handewitt
PT22M1S,Auszeit eines Teams,,timeOut,True,77.69,48.79,febb3114-3952-11ef-b6f7-af5c55c3771d,2,,team,,,21,32,9393dc40-737a-11ef-8b56-9328ec7080bc,TVB Stuttgart,2024-09-15T16:30:00,TVB Stuttgart vs SG Flensburg-Handewitt
PT22M20S,Zwei-Minuten Strafe,,suspension,,79.28,58.47,febb3114-3952-11ef-b6f7-af5c55c3771d,2,,twoMinutes,,,21,33,08ea28f0-737b-11ef-8b56-9328ec7080bc,TVB Stuttgart,2024-09-15T16:30:00,TVB Stuttgart vs SG Flensburg-Handewitt
PT22M20S,Zwei-Minuten Strafe,Lenny Rubin,suspension,,79.28,58.47,febb3114-3952-11ef-b6f7-af5c55c3771d,2,44.0,twoMinutes,a1b12822-3954-11ef-aa37-85d73a57ae73,https://images.dc.prod.cloud.atriumsports.com/h1s44/91c20b7604dc4412ae74a133239df290,21,33,0b8fa670-737b-11ef-8b56-9328ec7080bc,TVB Stuttgart,2024-09-15T16:30:00,TVB Stuttgart vs SG Flensburg-Handewitt
PT2M2S,Zwei-Minuten Strafe,Stepan Zeman,suspension,,79.98,40.77,fe911367-3952-11ef-9131-af5c55c3771d,1,66.0,twoMinutes,cf20fb65-3954-11ef-bd00-0d6c0b831129,https://images.dc.prod.cloud.atriumsports.com/h1s44/4b4469cbafa640c9a229efdca3d85ecf,2,0,41b68720-736f-11ef-a2d3-0fd30b82bc70,VfL Gummersbach,2024-09-15T16:30:00,VfL Gummersbach vs TBV Lemgo Lippe
PT5M7S,Zwei-Minuten Strafe,Julian Köster,suspension,False,83.76,77.03,fe911367-3952-11ef-9131-af5c55c3771d,1,7.0,twoMinutes,c267eb59-3954-11ef-a8c3-791010fc8985,https://images.dc.prod.cloud.atriumsports.com/h1s44/1621ef849b284122917d37a5303bbb6f,2,2,d6d322a0-736f-11ef-a2d3-0fd30b82bc70,VfL Gummersbach,2024-09-15T16:30:00,VfL Gummersbach vs TBV Lemgo Lippe
PT9M33S,Zwei-Minuten Strafe,Nicolai Theilinger,suspension,,81.04,73.65,fe99a935-3952-11ef-9dd4-af5c55c3771d,1,3.0,twoMinutes,4574f8a8-3953-11ef-be3c-855e48b08f9c,https://images.dc.prod.cloud.atriumsports.com/h1s44/fc3f432e724b4ec8ac07bffc8f0bb767,5,4,9bda4880-7370-11ef-a2d3-0fd30b82bc70,TBV Lemgo Lippe,2024-09-15T16:30:00,VfL Gummersbach vs TBV Lemgo Lippe
PT20M23S,Auszeit eines Teams,,timeOut,,78.32,57.94,fe99a935-3952-11ef-9dd4-af5c55c3771d,1,,team,,,12,10,b3f664b1-7372-11ef-a2d3-0fd30b82bc70,TBV Lemgo Lippe,2024-09-15T16:30:00,VfL Gummersbach vs TBV Lemgo Lippe
PT27M27S,Auszeit eines Teams,,timeOut,,16.8,77.7,fe911367-3952-11ef-9131-af5c55c3771d,1,,team,,,15,14,ead20380-7373-11ef-a2d3-0fd30b82bc70,VfL Gummersbach,2024-09-15T16:30:00,VfL Gummersbach vs TBV Lemgo Lippe
PT29M56S,Zwei-Minuten Strafe,Hendrik Wagner,suspension,,18.56,75.0,fe99a935-3952-11ef-9dd4-af5c55c3771d,1,28.0,twoMinutes,ac2f59b3-3954-11ef-b777-8165bb7d37eb,https://images.dc.prod.cloud.atriumsports.com/h1s44/7922944f4ab94b94b3d2952d5bc40312,16,14,7e93a2e0-7374-11ef-a2d3-0fd30b82bc70,TBV Lemgo Lippe,2024-09-15T16:30:00,VfL Gummersbach vs TBV Lemgo Lippe
PT7M48S,Auszeit eines Teams,,timeOut,,78.56,59.46,fe911367-3952-11ef-9131-af5c55c3771d,2,,team,,,18,19,5177a501-7378-11ef-9959-19472f2965fb,VfL Gummersbach,2024-09-15T16:30:00,VfL Gummersbach vs TBV Lemgo Lippe
PT15M29S,Auszeit eines Teams,,timeOut,,23.2,46.11,fe99a935-3952-11ef-9dd4-af5c55c3771d,2,,team,,,21,23,afcb2d61-7379-11ef-9959-19472f2965fb,TBV Lemgo Lippe,2024-09-15T16:30:00,VfL Gummersbach vs TBV Lemgo Lippe
PT24M30S,Zwei-Minuten Strafe,Frederik Simak,suspension,True,81.84,71.11,fe99a935-3952-11ef-9dd4-af5c55c3771d,2,8.0,twoMinutes,5d227ee9-3954-11ef-a517-abb3924935a8,https://images.dc.prod.cloud.atriumsports.com/h1s44/b795c22f451949159f52a20b1d98175b,25,26,c0490fc0-737b-11ef-9959-19472f2965fb,TBV Lemgo Lippe,2024-09-15T16:30:00,VfL Gummersbach vs TBV Lemgo Lippe
PT27M20S,Auszeit eines Teams,,timeOut,,7.76,89.53,fe99a935-3952-11ef-9dd4-af5c55c3771d,2,,team,,,27,27,4f49f2c0-737c-11ef-9959-19472f2965fb,TBV Lemgo Lippe,2024-09-15T16:30:00,VfL Gummersbach vs TBV Lemgo Lippe
PT10M39S,Zwei-Minuten Strafe,Moritz Preuss,suspension,True,26.92,40.04,feace61d-3952-11ef-ae23-af5c55c3771d,1,24.0,twoMinutes,5084e9f9-3953-11ef-9557-a9530db97767,https://images.dc.prod.cloud.atriumsports.com/h1s44/324026ffe55a4612b5c6b08104263dbd,9,7,d1884650-737d-11ef-9b27-7b7c18a2eb69,SC DHfK Leipzig,2024-09-15T18:00:00,Füchse Berlin vs SC DHfK Leipzig
PT12M43S,Zwei-Minuten Strafe,Lukas Herburger,suspension,True,22.81,40.77,fe7bdd16-3952-11ef-b585-af5c55c3771d,1,29.0,twoMinutes,23b70d8b-434f-11ef-9e29-c3b7568a5ac4,https://images.dc.prod.cloud.atriumsports.com/h1s44/5cee756bf63e43c7906cb04ca718c2e7,11,7,39799e80-737e-11ef-9b27-7b7c18a2eb69,Füchse Berlin,2024-09-15T18:00:00,Füchse Berlin vs SC DHfK Leipzig
PT16M29S,Auszeit eines Teams,,timeOut,False,27.27,31.55,fe7bdd16-3952-11ef-b585-af5c55c3771d,1,,team,,,12,9,dd894891-737e-11ef-9b27-7b7c18a2eb69,Füchse Berlin,2024-09-15T18:00:00,Füchse Berlin vs SC DHfK Leipzig
PT20M40S,Auszeit eines Teams,,timeOut,,89.51,89.3,feace61d-3952-11ef-ae23-af5c55c3771d,1,,team,,,15,12,ab1a40c1-737f-11ef-9b27-7b7c18a2eb69,SC DHfK Leipzig,2024-09-15T18:00:00,Füchse Berlin vs SC DHfK Leipzig
PT29M59S,Zwei-Minuten Strafe,Luka Rogan,suspension,False,32.52,50.18,feace61d-3952-11ef-ae23-af5c55c3771d,1,33.0,twoMinutes,10fa9304-44eb-11ef-92b3-eb9bda022593,https://images.dc.prod.cloud.atriumsports.com/h1s44/a77b66117e8149abad2ecbb46d1016f4,20,17,35efad10-7381-11ef-9b27-7b7c18a2eb69,SC DHfK Leipzig,2024-09-15T18:00:00,Füchse Berlin vs SC DHfK Leipzig
PT15M21S,Auszeit eines Teams,,timeOut,,8.57,90.22,feace61d-3952-11ef-ae23-af5c55c3771d,2,,team,,,30,25,b45cf411-7385-11ef-9b27-7b7c18a2eb69,SC DHfK Leipzig,2024-09-15T18:00:00,Füchse Berlin vs SC DHfK Leipzig
PT18M33S,Auszeit eines Teams,,timeOut,True,20.98,49.08,feace61d-3952-11ef-ae23-af5c55c3771d,2,,team,,,32,25,7cd572f1-7386-11ef-9b27-7b7c18a2eb69,SC DHfK Leipzig,2024-09-15T18:00:00,Füchse Berlin vs SC DHfK Leipzig
PT20M49S,Auszeit eines Teams,,timeOut,True,21.85,49.26,fe7bdd16-3952-11ef-b585-af5c55c3771d,2,,team,,,32,27,16879c21-7387-11ef-9b27-7b7c18a2eb69,Füchse Berlin,2024-09-15T18:00:00,Füchse Berlin vs SC DHfK Leipzig
PT21M15S,Zwei-Minuten Strafe,Mijajlo Marsenic,suspension,,20.72,43.73,fe7bdd16-3952-11ef-b585-af5c55c3771d,2,93.0,twoMinutes,a22da207-3954-11ef-b0ba-85d73a57ae73,https://images.dc.prod.cloud.atriumsports.com/h1s44/aac4ce8692d64dc79151f059264d2357,33,27,62b7da10-7387-11ef-9b27-7b7c18a2eb69,Füchse Berlin,2024-09-15T18:00:00,Füchse Berlin vs SC DHfK Leipzig
PT9M14S,Zwei-Minuten Strafe,Frederik Simak,suspension,True,22.39,49.87,fe99a935-3952-11ef-9dd4-af5c55c3771d,1,8.0,twoMinutes,5d227ee9-3954-11ef-a517-abb3924935a8,https://images.dc.prod.cloud.atriumsports.com/h1s44/b795c22f451949159f52a20b1d98175b,5,2,0c784060-76aa-11ef-866a-79e99d6fdf80,TBV Lemgo Lippe,2024-09-19T19:00:00,TBV Lemgo Lippe vs HSG Wetzlar
PT14M18S,Auszeit eines Teams,,timeOut,True,17.47,23.38,fe73c376-3952-11ef-8a18-af5c55c3771d,1,,team,,,7,3,f0e98b50-76aa-11ef-866a-79e99d6fdf80,HSG Wetzlar,2024-09-19T19:00:00,TBV Lemgo Lippe vs HSG Wetzlar
PT17M4S,Zwei-Minuten Strafe,Stefan Cavor,suspension,False,90.9,88.05,fe73c376-3952-11ef-8a18-af5c55c3771d,1,77.0,twoMinutes,43c89332-3953-11ef-9961-855e48b08f9c,https://images.dc.prod.cloud.atriumsports.com/h1s44/0050f30fd13e468f9152dd281ba34350,7,4,8d1985c0-76ab-11ef-866a-79e99d6fdf80,HSG Wetzlar,2024-09-19T19:00:00,TBV Lemgo Lippe vs HSG Wetzlar
PT24M24S,Zwei-Minuten Strafe,Hendrik Wagner,suspension,,21.65,45.97,fe99a935-3952-11ef-9dd4-af5c55c3771d,1,28.0,twoMinutes,ac2f59b3-3954-11ef-b777-8165bb7d37eb,https://images.dc.prod.cloud.atriumsports.com/h1s44/7922944f4ab94b94b3d2952d5bc40312,11,8,b9704590-76ac-11ef-866a-79e99d6fdf80,TBV Lemgo Lippe,2024-09-19T19:00:00,TBV Lemgo Lippe vs HSG Wetzlar
PT25M27S,Zwei-Minuten Strafe,Vladimir Vranjes,suspension,,79.95,49.61,fe73c376-3952-11ef-8a18-af5c55c3771d,1,14.0,twoMinutes,0e9b588b-3956-11ef-9c18-63392ed267d4,https://images.dc.prod.cloud.atriumsports.com/h1s44/2573d9a12b064b939937f6a0c1f32dc9,11,9,f5f96730-76ac-11ef-866a-79e99d6fdf80,HSG Wetzlar,2024-09-19T19:00:00,TBV Lemgo Lippe vs HSG Wetzlar
PT28M41S,Auszeit eines Teams,,timeOut,False,74.78,59.22,fe99a935-3952-11ef-9dd4-af5c55c3771d,1,,team,,,13,10,9a2f36e1-76ad-11ef-866a-79e99d6fdf80,TBV Lemgo Lippe,2024-09-19T19:00:00,TBV Lemgo Lippe vs HSG Wetzlar
PT1M35S,Zwei-Minuten Strafe,Zolt  Krakovszki,suspension,True,22.14,18.96,fe73c376-3952-11ef-8a18-af5c55c3771d,2,10.0,twoMinutes,873e0f90-4821-11ef-818a-bd40c792c9ee,https://images.dc.prod.cloud.atriumsports.com/h1s44/e354d9510dea48a6a278f1a8a443687b,16,11,55c12e20-76b0-11ef-866a-79e99d6fdf80,HSG Wetzlar,2024-09-19T19:00:00,TBV Lemgo Lippe vs HSG Wetzlar
PT4M54S,Zwei-Minuten Strafe,Jona Schoch,suspension,True,22.88,47.79,fe73c376-3952-11ef-8a18-af5c55c3771d,2,22.0,twoMinutes,4f686756-3953-11ef-8e04-a9530db97767,https://images.dc.prod.cloud.atriumsports.com/h1s44/e306f5c0394942a689a814ccc8b559c2,17,12,fe847530-76b0-11ef-866a-79e99d6fdf80,HSG Wetzlar,2024-09-19T19:00:00,TBV Lemgo Lippe vs HSG Wetzlar
PT7M10S,Zwei-Minuten Strafe,Lukas Hutecek,suspension,False,83.03,20.26,fe99a935-3952-11ef-9dd4-af5c55c3771d,2,2.0,twoMinutes,fd8c9d8c-3954-11ef-a023-0d6c0b831129,https://images.dc.prod.cloud.atriumsports.com/h1s44/f997e0144c8b4ec983620132acbee1b5,18,12,64dae210-76b1-11ef-866a-79e99d6fdf80,TBV Lemgo Lippe,2024-09-19T19:00:00,TBV Lemgo Lippe vs HSG Wetzlar
PT14M22S,Auszeit eines Teams,,timeOut,,78.35,47.79,fe73c376-3952-11ef-8a18-af5c55c3771d,2,,team,,,22,14,c96a5521-76b2-11ef-866a-79e99d6fdf80,HSG Wetzlar,2024-09-19T19:00:00,TBV Lemgo Lippe vs HSG Wetzlar
PT15M2S,Zwei-Minuten Strafe,Tim Suton,suspension,,78.11,20.26,fe99a935-3952-11ef-9dd4-af5c55c3771d,2,23.0,twoMinutes,46c672ef-3953-11ef-986c-855e48b08f9c,https://images.dc.prod.cloud.atriumsports.com/h1s44/eb44fc597fbb48cbb4639e7267e7013a,22,14,13fe4830-76b3-11ef-866a-79e99d6fdf80,TBV Lemgo Lippe,2024-09-19T19:00:00,TBV Lemgo Lippe vs HSG Wetzlar
PT17M43S,Auszeit eines Teams,,timeOut,,20.42,44.68,fe99a935-3952-11ef-9dd4-af5c55c3771d,2,,team,,,22,15,b5d651c1-76b3-11ef-866a-79e99d6fdf80,TBV Lemgo Lippe,2024-09-19T19:00:00,TBV Lemgo Lippe vs HSG Wetzlar
PT20M43S,Zwei-Minuten Strafe,Frederik Puls,suspension,True,79.95,51.69,fe99a935-3952-11ef-9dd4-af5c55c3771d,2,37.0,twoMinutes,1aa24c5e-3956-11ef-9396-1fafd93a56d6,https://images.dc.prod.cloud.atriumsports.com/h1s44/1b54eec5bbb74512badde8e769d85340,24,17,6071db40-76b4-11ef-866a-79e99d6fdf80,TBV Lemgo Lippe,2024-09-19T19:00:00,TBV Lemgo Lippe vs HSG Wetzlar
PT28M40S,Auszeit eines Teams,,timeOut,,20.91,48.31,fe99a935-3952-11ef-9dd4-af5c55c3771d,2,,team,,,28,25,b4bb8101-76b5-11ef-866a-79e99d6fdf80,TBV Lemgo Lippe,2024-09-19T19:00:00,TBV Lemgo Lippe vs HSG Wetzlar
PT6M37S,Zwei-Minuten Strafe,Marko Grgic,suspension,True,25.15,48.98,fef51771-3952-11ef-97b4-af5c55c3771d,1,17.0,twoMinutes,f6c11ead-3955-11ef-aac5-e79bf7b1fa4b,https://images.dc.prod.cloud.atriumsports.com/h1s44/a7cfd06a76374b8eb3d596aef78e11b2,4,4,eb44cd00-76a9-11ef-9c89-e72538ff8b71,ThSV Eisenach,2024-09-19T19:00:00,ThSV Eisenach vs SG BBM Bietigheim
PT9M7S,Zwei-Minuten Strafe,Dominik Claus,suspension,,75.21,32.65,ff49c9b8-3952-11ef-b8c6-af5c55c3771d,1,7.0,twoMinutes,52790037-3953-11ef-8268-a9530db97767,https://images.dc.prod.cloud.atriumsports.com/h1s44/13c99aa274ec4243abd1e8fe3d9dd780,4,6,7527b870-76aa-11ef-9c89-e72538ff8b71,SG BBM Bietigheim,2024-09-19T19:00:00,ThSV Eisenach vs SG BBM Bietigheim
PT19M6S,Auszeit eines Teams,,timeOut,True,81.5,72.96,fef51771-3952-11ef-97b4-af5c55c3771d,1,,team,,,8,12,473bd251-76ac-11ef-9c89-e72538ff8b71,ThSV Eisenach,2024-09-19T19:00:00,ThSV Eisenach vs SG BBM Bietigheim
PT21M53S,Zwei-Minuten Strafe,Paco Barthe,suspension,True,16.2,22.45,ff49c9b8-3952-11ef-b8c6-af5c55c3771d,1,20.0,twoMinutes,5bf231f5-3953-11ef-96cb-a9530db97767,https://images.dc.prod.cloud.atriumsports.com/h1s44/ae5c2fa630064082aa0b65b99f724b1f,10,14,db37bb90-76ac-11ef-9c89-e72538ff8b71,SG BBM Bietigheim,2024-09-19T19:00:00,ThSV Eisenach vs SG BBM Bietigheim
PT28M57S,Auszeit eines Teams,,timeOut,True,31.44,70.66,ff49c9b8-3952-11ef-b8c6-af5c55c3771d,1,,team,,,12,19,13bc0151-76ae-11ef-9c89-e72538ff8b71,SG BBM Bietigheim,2024-09-19T19:00:00,ThSV Eisenach vs SG BBM Bietigheim
PT9M55S,Auszeit eines Teams,,timeOut,True,24.55,44.39,fef51771-3952-11ef-97b4-af5c55c3771d,2,,team,,,17,24,6054a131-76b2-11ef-9c89-e72538ff8b71,ThSV Eisenach,2024-09-19T19:00:00,ThSV Eisenach vs SG BBM Bietigheim
PT16M55S,Zwei-Minuten Strafe,Moritz Ende,suspension,True,79.32,51.28,fef51771-3952-11ef-97b4-af5c55c3771d,2,21.0,twoMinutes,8987685d-3954-11ef-b881-a919af319ee5,https://images.dc.prod.cloud.atriumsports.com/h1s44/0a6519ff785346cda420a01b69673439,20,28,b605c630-76b3-11ef-9c89-e72538ff8b71,ThSV Eisenach,2024-09-19T19:00:00,ThSV Eisenach vs SG BBM Bietigheim
PT18M51S,Auszeit eines Teams,,timeOut,,91.78,90.31,ff49c9b8-3952-11ef-b8c6-af5c55c3771d,2,,team,,,21,30,12695ae1-76b4-11ef-9c89-e72538ff8b71,SG BBM Bietigheim,2024-09-19T19:00:00,ThSV Eisenach vs SG BBM Bietigheim
PT21M57S,Zwei-Minuten Strafe,Philipp Meyer,suspension,False,81.5,72.7,fef51771-3952-11ef-97b4-af5c55c3771d,2,27.0,twoMinutes,8a8c7344-3954-11ef-a3f0-a919af319ee5,https://images.dc.prod.cloud.atriumsports.com/h1s44/585d60f7bd2f492ca30a78024896a798,24,32,cad1e980-76b4-11ef-9c89-e72538ff8b71,ThSV Eisenach,2024-09-19T19:00:00,ThSV Eisenach vs SG BBM Bietigheim
PT23M45S,Zwei-Minuten Strafe,Tom Wolf,suspension,True,79.44,45.15,ff49c9b8-3952-11ef-b8c6-af5c55c3771d,2,10.0,twoMinutes,7383c0cf-3954-11ef-9867-bdf3bafad9bd,https://images.dc.prod.cloud.atriumsports.com/h1s44/977f4c36af8940c8a797084cf72103ae,26,32,2bddf7a0-76b5-11ef-9c89-e72538ff8b71,SG BBM Bietigheim,2024-09-19T19:00:00,ThSV Eisenach vs SG BBM Bietigheim
PT25M0S,Auszeit eines Teams,,timeOut,True,29.38,48.98,ff49c9b8-3952-11ef-b8c6-af5c55c3771d,2,,team,,,28,32,71b2dc01-76b5-11ef-9c89-e72538ff8b71,SG BBM Bietigheim,2024-09-19T19:00:00,ThSV Eisenach vs SG BBM Bietigheim
PT28M44S,Auszeit eines Teams,,timeOut,False,11.73,11.22,fef51771-3952-11ef-97b4-af5c55c3771d,2,,team,,,31,34,8665aaf0-76b6-11ef-9c89-e72538ff8b71,ThSV Eisenach,2024-09-19T19:00:00,ThSV Eisenach vs SG BBM Bietigheim
PT9M14S,Zwei-Minuten Strafe,Frederik Simak,suspension,True,22.39,49.87,fe99a935-3952-11ef-9dd4-af5c55c3771d,1,8.0,twoMinutes,5d227ee9-3954-11ef-a517-abb3924935a8,https://images.dc.prod.cloud.atriumsports.com/h1s44/b795c22f451949159f52a20b1d98175b,5,2,0c784060-76aa-11ef-866a-79e99d6fdf80,TBV Lemgo Lippe,2024-09-19T19:00:00,TBV Lemgo Lippe vs HSG Wetzlar
PT14M18S,Auszeit eines Teams,,timeOut,True,17.47,23.38,fe73c376-3952-11ef-8a18-af5c55c3771d,1,,team,,,7,3,f0e98b50-76aa-11ef-866a-79e99d6fdf80,HSG Wetzlar,2024-09-19T19:00:00,TBV Lemgo Lippe vs HSG Wetzlar
