clock,description,player_id,success,x,y,team_id,period_id,club,date,match_set,players_name,Jersey Number
PT13M16S,Goal from the close-range zone,ab612d64-3954-11ef-a93d-8165bb7d37eb,True,22.35,47.85,fe80598a-3952-11ef-914c-af5c55c3771d,1,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Ivan Martinovic,5.0
PT13M45S,Goal from the backcourt,ee4b4098-3955-11ef-abb0-a32b26a416b7,True,71.7,39.57,febf038e-3952-11ef-b7c2-af5c55c3771d,1,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Eric Johansson,21.0
PT13M45S,Goal from the backcourt,ee4b4098-3955-11ef-abb0-a32b26a416b7,True,71.7,39.57,febf038e-3952-11ef-b7c2-af5c55c3771d,1,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Eric Johansson,21.0
PT13M58S,Goal from the close-range zone,43bffe17-3953-11ef-aec6-855e48b08f9c,True,21.34,45.09,fe80598a-3952-11ef-914c-af5c55c3771d,1,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Jannik Kohlbacher,80.0
PT13M58S,Goal from the close-range zone,43bffe17-3953-11ef-aec6-855e48b08f9c,True,21.34,45.09,fe80598a-3952-11ef-914c-af5c55c3771d,1,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Jannik Kohlbacher,80.0
PT14M8S,Goal from the outside,a2291ef2-3954-11ef-a725-85d73a57ae73,False,88.68,9.51,febf038e-3952-11ef-b7c2-af5c55c3771d,1,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Magnus Landin Jacobsen,7.0
PT14M8S,Goal from the outside,a2291ef2-3954-11ef-a725-85d73a57ae73,False,88.68,9.51,febf038e-3952-11ef-b7c2-af5c55c3771d,1,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Magnus Landin Jacobsen,7.0
PT14M45S,Goal from the close-range zone,43bffe17-3953-11ef-aec6-855e48b08f9c,True,21.48,64.42,fe80598a-3952-11ef-914c-af5c55c3771d,1,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Jannik Kohlbacher,80.0
PT14M45S,Goal from the close-range zone,43bffe17-3953-11ef-aec6-855e48b08f9c,True,21.48,64.42,fe80598a-3952-11ef-914c-af5c55c3771d,1,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Jannik Kohlbacher,80.0
PT15M40S,Goal from the close-range zone,44603172-3953-11ef-a4d0-855e48b08f9c,False,81.71,22.09,febf038e-3952-11ef-b7c2-af5c55c3771d,1,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Hendrik Pekeler,61.0
PT15M40S,Goal from the close-range zone,44603172-3953-11ef-a4d0-855e48b08f9c,False,81.71,22.09,febf038e-3952-11ef-b7c2-af5c55c3771d,1,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Hendrik Pekeler,61.0
PT16M51S,Goal from the backcourt,4f7a5b40-3953-11ef-8e34-a9530db97767,True,26.12,28.53,fe80598a-3952-11ef-914c-af5c55c3771d,1,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Sebastian Heymann,13.0
PT16M51S,Goal from the backcourt,4f7a5b40-3953-11ef-8e34-a9530db97767,True,26.12,28.53,fe80598a-3952-11ef-914c-af5c55c3771d,1,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Sebastian Heymann,13.0
PT19M14S,Goal from the outside,0f36e109-3956-11ef-8135-63392ed267d4,False,11.03,9.51,fe80598a-3952-11ef-914c-af5c55c3771d,1,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Arnór Snær Óskarsson,11.0
PT19M14S,Goal from the outside,0f36e109-3956-11ef-8135-63392ed267d4,False,11.03,9.51,fe80598a-3952-11ef-914c-af5c55c3771d,1,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Arnór Snær Óskarsson,11.0
PT19M19S,Goal from own half,44603172-3953-11ef-a4d0-855e48b08f9c,False,22.21,33.74,febf038e-3952-11ef-b7c2-af5c55c3771d,1,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Hendrik Pekeler,61.0
PT19M19S,Goal from own half,44603172-3953-11ef-a4d0-855e48b08f9c,False,22.21,33.74,febf038e-3952-11ef-b7c2-af5c55c3771d,1,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Hendrik Pekeler,61.0
PT19M40S,Goal from the outside,eb58fbbb-3955-11ef-bb1f-a32b26a416b7,False,7.26,91.41,fe80598a-3952-11ef-914c-af5c55c3771d,1,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,David Móré,15.0
PT19M40S,Goal from the outside,eb58fbbb-3955-11ef-bb1f-a32b26a416b7,False,7.26,91.41,fe80598a-3952-11ef-914c-af5c55c3771d,1,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,David Móré,15.0
PT22M0S,Goal from the close-range zone,a372604b-3954-11ef-9d0a-85d73a57ae73,False,78.52,51.84,febf038e-3952-11ef-b7c2-af5c55c3771d,1,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Petter Øverby,11.0
PT22M0S,Goal from the close-range zone,a372604b-3954-11ef-9d0a-85d73a57ae73,False,78.52,51.84,febf038e-3952-11ef-b7c2-af5c55c3771d,1,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Petter Øverby,11.0
PT22M7S,Goal from the close-range zone,43bffe17-3953-11ef-aec6-855e48b08f9c,False,20.46,32.21,fe80598a-3952-11ef-914c-af5c55c3771d,1,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Jannik Kohlbacher,80.0
PT22M7S,Goal from the close-range zone,43bffe17-3953-11ef-aec6-855e48b08f9c,False,20.46,32.21,fe80598a-3952-11ef-914c-af5c55c3771d,1,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Jannik Kohlbacher,80.0
PT22M52S,Goal from the backcourt,51ec84a2-3953-11ef-bd56-a9530db97767,False,73.58,45.4,febf038e-3952-11ef-b7c2-af5c55c3771d,1,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Domagoj Duvnjak,4.0
PT22M52S,Goal from the backcourt,51ec84a2-3953-11ef-bd56-a9530db97767,False,73.58,45.4,febf038e-3952-11ef-b7c2-af5c55c3771d,1,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Domagoj Duvnjak,4.0
PT23M4S,Goal from the backcourt,43bffe17-3953-11ef-aec6-855e48b08f9c,True,26.56,57.98,fe80598a-3952-11ef-914c-af5c55c3771d,1,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Jannik Kohlbacher,80.0
PT23M4S,Goal from the backcourt,43bffe17-3953-11ef-aec6-855e48b08f9c,True,26.56,57.98,fe80598a-3952-11ef-914c-af5c55c3771d,1,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Jannik Kohlbacher,80.0
PT23M56S,Goal from own half,44603172-3953-11ef-a4d0-855e48b08f9c,True,81.57,32.21,febf038e-3952-11ef-b7c2-af5c55c3771d,1,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Hendrik Pekeler,61.0
PT23M56S,Goal from own half,44603172-3953-11ef-a4d0-855e48b08f9c,True,81.57,32.21,febf038e-3952-11ef-b7c2-af5c55c3771d,1,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Hendrik Pekeler,61.0
PT25M2S,Goal from the outside,f527d55d-3954-11ef-a000-4143a9146400,True,11.47,8.28,fe80598a-3952-11ef-914c-af5c55c3771d,1,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Jon Lindenchrone Andersen,42.0
PT25M2S,Goal from the outside,f527d55d-3954-11ef-a000-4143a9146400,True,11.47,8.28,fe80598a-3952-11ef-914c-af5c55c3771d,1,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Jon Lindenchrone Andersen,42.0
PT26M3S,Goal from the backcourt,4f7a5b40-3953-11ef-8e34-a9530db97767,True,28.16,37.73,fe80598a-3952-11ef-914c-af5c55c3771d,1,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Sebastian Heymann,13.0
PT26M3S,Goal from the backcourt,4f7a5b40-3953-11ef-8e34-a9530db97767,True,28.16,37.73,fe80598a-3952-11ef-914c-af5c55c3771d,1,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Sebastian Heymann,13.0
PT26M31S,Goal from the close-range zone,44603172-3953-11ef-a4d0-855e48b08f9c,True,79.68,45.71,febf038e-3952-11ef-b7c2-af5c55c3771d,1,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Hendrik Pekeler,61.0
PT26M31S,Goal from the close-range zone,44603172-3953-11ef-a4d0-855e48b08f9c,True,79.68,45.71,febf038e-3952-11ef-b7c2-af5c55c3771d,1,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Hendrik Pekeler,61.0
PT27M18S,Goal from the backcourt,ab612d64-3954-11ef-a93d-8165bb7d37eb,True,29.32,25.46,fe80598a-3952-11ef-914c-af5c55c3771d,1,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Ivan Martinovic,5.0
PT27M18S,Goal from the backcourt,ab612d64-3954-11ef-a93d-8165bb7d37eb,True,29.32,25.46,fe80598a-3952-11ef-914c-af5c55c3771d,1,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Ivan Martinovic,5.0
PT27M27S,Goal from the close-range zone,44603172-3953-11ef-a4d0-855e48b08f9c,True,76.63,55.52,febf038e-3952-11ef-b7c2-af5c55c3771d,1,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Hendrik Pekeler,61.0
PT27M27S,Goal from the close-range zone,44603172-3953-11ef-a4d0-855e48b08f9c,True,76.63,55.52,febf038e-3952-11ef-b7c2-af5c55c3771d,1,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Hendrik Pekeler,61.0
PT28M2S,Goal from the outside,466d2c6f-3953-11ef-b7be-855e48b08f9c,False,10.3,95.09,fe80598a-3952-11ef-914c-af5c55c3771d,1,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Tim Nothdurft,8.0
PT28M2S,Goal from the outside,466d2c6f-3953-11ef-b7be-855e48b08f9c,False,10.3,95.09,fe80598a-3952-11ef-914c-af5c55c3771d,1,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Tim Nothdurft,8.0
PT28M14S,Goal from the backcourt,ee4b4098-3955-11ef-abb0-a32b26a416b7,True,72.57,56.13,febf038e-3952-11ef-b7c2-af5c55c3771d,1,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Eric Johansson,21.0
PT28M14S,Goal from the backcourt,ee4b4098-3955-11ef-abb0-a32b26a416b7,True,72.57,56.13,febf038e-3952-11ef-b7c2-af5c55c3771d,1,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Eric Johansson,21.0
PT28M48S,Goal from the close-range zone,ab612d64-3954-11ef-a93d-8165bb7d37eb,False,19.45,77.91,fe80598a-3952-11ef-914c-af5c55c3771d,1,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Ivan Martinovic,5.0
PT28M48S,Goal from the close-range zone,ab612d64-3954-11ef-a93d-8165bb7d37eb,False,19.45,77.91,fe80598a-3952-11ef-914c-af5c55c3771d,1,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Ivan Martinovic,5.0
PT29M7S,Goal from the backcourt,b76cc550-44e9-11ef-ace4-330a4bf48c7e,False,73.44,47.24,febf038e-3952-11ef-b7c2-af5c55c3771d,1,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Emil Wernsdorf  Madsen,45.0
PT29M7S,Goal from the backcourt,b76cc550-44e9-11ef-ace4-330a4bf48c7e,False,73.44,47.24,febf038e-3952-11ef-b7c2-af5c55c3771d,1,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Emil Wernsdorf  Madsen,45.0
PT29M27S,Goal from the close-range zone,a372604b-3954-11ef-9d0a-85d73a57ae73,True,78.08,34.05,febf038e-3952-11ef-b7c2-af5c55c3771d,1,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Petter Øverby,11.0
PT29M27S,Goal from the close-range zone,a372604b-3954-11ef-9d0a-85d73a57ae73,True,78.08,34.05,febf038e-3952-11ef-b7c2-af5c55c3771d,1,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Petter Øverby,11.0
PT29M57S,Goal from the backcourt,4f7a5b40-3953-11ef-8e34-a9530db97767,False,25.11,50.0,fe80598a-3952-11ef-914c-af5c55c3771d,1,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Sebastian Heymann,13.0
PT29M57S,Goal from the backcourt,4f7a5b40-3953-11ef-8e34-a9530db97767,False,25.11,50.0,fe80598a-3952-11ef-914c-af5c55c3771d,1,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Sebastian Heymann,13.0
PT0M38S,Goal from the close-range zone,b76cc550-44e9-11ef-ace4-330a4bf48c7e,True,21.48,59.51,febf038e-3952-11ef-b7c2-af5c55c3771d,2,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Emil Wernsdorf  Madsen,45.0
PT0M38S,Goal from the close-range zone,b76cc550-44e9-11ef-ace4-330a4bf48c7e,True,21.48,59.51,febf038e-3952-11ef-b7c2-af5c55c3771d,2,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Emil Wernsdorf  Madsen,45.0
PT1M13S,Goal from the outside,f527d55d-3954-11ef-a000-4143a9146400,True,91.73,96.01,fe80598a-3952-11ef-914c-af5c55c3771d,2,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Jon Lindenchrone Andersen,42.0
PT1M13S,Goal from the outside,f527d55d-3954-11ef-a000-4143a9146400,True,91.73,96.01,fe80598a-3952-11ef-914c-af5c55c3771d,2,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Jon Lindenchrone Andersen,42.0
PT1M22S,Goal from the backcourt,ee4b4098-3955-11ef-abb0-a32b26a416b7,False,30.04,56.44,febf038e-3952-11ef-b7c2-af5c55c3771d,2,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Eric Johansson,21.0
PT1M22S,Goal from the backcourt,ee4b4098-3955-11ef-abb0-a32b26a416b7,False,30.04,56.44,febf038e-3952-11ef-b7c2-af5c55c3771d,2,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Eric Johansson,21.0
PT1M29S,Goal from the close-range zone,466d2c6f-3953-11ef-b7be-855e48b08f9c,True,78.66,28.83,fe80598a-3952-11ef-914c-af5c55c3771d,2,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Tim Nothdurft,8.0
PT1M29S,Goal from the close-range zone,466d2c6f-3953-11ef-b7be-855e48b08f9c,True,78.66,28.83,fe80598a-3952-11ef-914c-af5c55c3771d,2,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Tim Nothdurft,8.0
PT1M59S,Goal from the backcourt,51ec84a2-3953-11ef-bd56-a9530db97767,True,24.67,30.98,febf038e-3952-11ef-b7c2-af5c55c3771d,2,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Domagoj Duvnjak,4.0
PT1M59S,Goal from the backcourt,51ec84a2-3953-11ef-bd56-a9530db97767,True,24.67,30.98,febf038e-3952-11ef-b7c2-af5c55c3771d,2,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Domagoj Duvnjak,4.0
PT2M54S,Goal from the backcourt,c5df6a41-3954-11ef-b1f5-791010fc8985,False,72.28,70.25,fe80598a-3952-11ef-914c-af5c55c3771d,2,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Juri Knorr,10.0
PT2M54S,Goal from the backcourt,c5df6a41-3954-11ef-b1f5-791010fc8985,False,72.28,70.25,fe80598a-3952-11ef-914c-af5c55c3771d,2,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Juri Knorr,10.0
PT3M38S,Goal from the backcourt,b76cc550-44e9-11ef-ace4-330a4bf48c7e,True,28.74,21.17,febf038e-3952-11ef-b7c2-af5c55c3771d,2,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Emil Wernsdorf  Madsen,45.0
PT3M38S,Goal from the backcourt,b76cc550-44e9-11ef-ace4-330a4bf48c7e,True,28.74,21.17,febf038e-3952-11ef-b7c2-af5c55c3771d,2,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Emil Wernsdorf  Madsen,45.0
PT3M52S,Goal from the backcourt,ab612d64-3954-11ef-a93d-8165bb7d37eb,True,71.26,77.91,fe80598a-3952-11ef-914c-af5c55c3771d,2,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Ivan Martinovic,5.0
PT3M52S,Goal from the backcourt,ab612d64-3954-11ef-a93d-8165bb7d37eb,True,71.26,77.91,fe80598a-3952-11ef-914c-af5c55c3771d,2,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Ivan Martinovic,5.0
PT4M44S,Goal from the backcourt,51ec84a2-3953-11ef-bd56-a9530db97767,False,25.83,83.74,febf038e-3952-11ef-b7c2-af5c55c3771d,2,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Domagoj Duvnjak,4.0
PT4M44S,Goal from the backcourt,51ec84a2-3953-11ef-bd56-a9530db97767,False,25.83,83.74,febf038e-3952-11ef-b7c2-af5c55c3771d,2,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Domagoj Duvnjak,4.0
PT4M54S,Goal from the close-range zone,43bffe17-3953-11ef-aec6-855e48b08f9c,True,78.23,58.9,fe80598a-3952-11ef-914c-af5c55c3771d,2,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Jannik Kohlbacher,80.0
PT4M54S,Goal from the close-range zone,43bffe17-3953-11ef-aec6-855e48b08f9c,True,78.23,58.9,fe80598a-3952-11ef-914c-af5c55c3771d,2,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Jannik Kohlbacher,80.0
PT6M32S,Goal from own half,c5df6a41-3954-11ef-b1f5-791010fc8985,True,75.76,60.74,fe80598a-3952-11ef-914c-af5c55c3771d,2,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Juri Knorr,10.0
PT6M32S,Goal from own half,c5df6a41-3954-11ef-b1f5-791010fc8985,True,75.76,60.74,fe80598a-3952-11ef-914c-af5c55c3771d,2,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Juri Knorr,10.0
PT6M57S,Goal from the close-range zone,4f7a5b40-3953-11ef-8e34-a9530db97767,True,80.12,29.45,fe80598a-3952-11ef-914c-af5c55c3771d,2,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Sebastian Heymann,13.0
PT6M57S,Goal from the close-range zone,4f7a5b40-3953-11ef-8e34-a9530db97767,True,80.12,29.45,fe80598a-3952-11ef-914c-af5c55c3771d,2,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Sebastian Heymann,13.0
PT7M25S,Goal from the backcourt,ee4b4098-3955-11ef-abb0-a32b26a416b7,False,26.27,63.19,febf038e-3952-11ef-b7c2-af5c55c3771d,2,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Eric Johansson,21.0
PT7M25S,Goal from the backcourt,ee4b4098-3955-11ef-abb0-a32b26a416b7,False,26.27,63.19,febf038e-3952-11ef-b7c2-af5c55c3771d,2,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Eric Johansson,21.0
PT7M40S,Goal from the close-range zone,ab612d64-3954-11ef-a93d-8165bb7d37eb,True,78.81,50.31,fe80598a-3952-11ef-914c-af5c55c3771d,2,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Ivan Martinovic,5.0
PT7M40S,Goal from the close-range zone,ab612d64-3954-11ef-a93d-8165bb7d37eb,True,78.81,50.31,fe80598a-3952-11ef-914c-af5c55c3771d,2,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Ivan Martinovic,5.0
PT7M49S,Goal from the outside,52251227-3953-11ef-9ac5-a9530db97767,True,10.3,91.72,febf038e-3952-11ef-b7c2-af5c55c3771d,2,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Rune Dahmke,23.0
PT7M49S,Goal from the outside,52251227-3953-11ef-9ac5-a9530db97767,True,10.3,91.72,febf038e-3952-11ef-b7c2-af5c55c3771d,2,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Rune Dahmke,23.0
PT8M26S,Goal from the close-range zone,4f7a5b40-3953-11ef-8e34-a9530db97767,True,80.99,21.47,fe80598a-3952-11ef-914c-af5c55c3771d,2,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Sebastian Heymann,13.0
PT8M26S,Goal from the close-range zone,4f7a5b40-3953-11ef-8e34-a9530db97767,True,80.99,21.47,fe80598a-3952-11ef-914c-af5c55c3771d,2,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Sebastian Heymann,13.0
PT8M32S,Goal from the close-range zone,b76cc550-44e9-11ef-ace4-330a4bf48c7e,True,20.61,69.02,febf038e-3952-11ef-b7c2-af5c55c3771d,2,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Emil Wernsdorf  Madsen,45.0
PT8M32S,Goal from the close-range zone,b76cc550-44e9-11ef-ace4-330a4bf48c7e,True,20.61,69.02,febf038e-3952-11ef-b7c2-af5c55c3771d,2,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Emil Wernsdorf  Madsen,45.0
PT9M13S,Goal from the close-range zone,c5df6a41-3954-11ef-b1f5-791010fc8985,True,80.26,34.66,fe80598a-3952-11ef-914c-af5c55c3771d,2,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Juri Knorr,10.0
PT9M13S,Goal from the close-range zone,c5df6a41-3954-11ef-b1f5-791010fc8985,True,80.26,34.66,fe80598a-3952-11ef-914c-af5c55c3771d,2,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Juri Knorr,10.0
PT11M24S,Goal from the backcourt,ee4b4098-3955-11ef-abb0-a32b26a416b7,True,28.3,24.54,febf038e-3952-11ef-b7c2-af5c55c3771d,2,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Eric Johansson,21.0
PT11M24S,Goal from the backcourt,ee4b4098-3955-11ef-abb0-a32b26a416b7,True,28.3,24.54,febf038e-3952-11ef-b7c2-af5c55c3771d,2,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Eric Johansson,21.0
PT12M57S,Goal from the backcourt,f527d55d-3954-11ef-a000-4143a9146400,True,74.89,46.93,fe80598a-3952-11ef-914c-af5c55c3771d,2,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Jon Lindenchrone Andersen,42.0
PT12M57S,Goal from the backcourt,f527d55d-3954-11ef-a000-4143a9146400,True,74.89,46.93,fe80598a-3952-11ef-914c-af5c55c3771d,2,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Jon Lindenchrone Andersen,42.0
PT13M54S,Goal from the backcourt,b76cc550-44e9-11ef-ace4-330a4bf48c7e,False,25.54,26.69,febf038e-3952-11ef-b7c2-af5c55c3771d,2,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Emil Wernsdorf  Madsen,45.0
PT13M54S,Goal from the backcourt,b76cc550-44e9-11ef-ace4-330a4bf48c7e,False,25.54,26.69,febf038e-3952-11ef-b7c2-af5c55c3771d,2,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Emil Wernsdorf  Madsen,45.0
PT14M8S,Goal from the backcourt,51ec84a2-3953-11ef-bd56-a9530db97767,False,27.72,49.39,febf038e-3952-11ef-b7c2-af5c55c3771d,2,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Domagoj Duvnjak,4.0
PT14M8S,Goal from the backcourt,51ec84a2-3953-11ef-bd56-a9530db97767,False,27.72,49.39,febf038e-3952-11ef-b7c2-af5c55c3771d,2,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Domagoj Duvnjak,4.0
PT14M27S,Goal from the outside,46de4a75-3953-11ef-9b34-855e48b08f9c,False,9.72,9.2,febf038e-3952-11ef-b7c2-af5c55c3771d,2,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Lukas Zerbe,24.0
PT14M27S,Goal from the outside,46de4a75-3953-11ef-9b34-855e48b08f9c,False,9.72,9.2,febf038e-3952-11ef-b7c2-af5c55c3771d,2,THW Kiel,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Lukas Zerbe,24.0
PT15M7S,Goal from the backcourt,ab612d64-3954-11ef-a93d-8165bb7d37eb,True,74.75,30.98,fe80598a-3952-11ef-914c-af5c55c3771d,2,Rhein-Neckar Löwen,2024-09-05 20:30:00,Rhein-Neckar Löwen vs THW Kiel,Ivan Martinovic,5.0
